ID,Is_Lead
CPKQOJPU,0.841591549
TOLROBFE,0.286060262
AWZWLX5R,0.60884372
4ZX2U7KF,0.794728112
6GQR8FPE,0.073359142
WCYCW7RZ,0.844909728
XY4NG2J9,0.424342453
95QM454H,0.525272536
QTFF3X3Q,0.306706399
NBCMBQVA,0.341683936
DRGPZKAC,0.063910165
KWNGGKNE,0.046601765
9ABN7DY5,0.049034486
6GRPVBZJ,0.031008019
KGPSO5SV,0.045413025
NKHB5J4U,0.813144588
FO8GNMZ2,0.053023387
2YTVREAM,0.099283177
NSZ9VEZ6,0.068757197
C7DBISKS,0.059672324
2EBJ9ZTB,0.330578351
WBAUQX8X,0.057396878
HDGAUSEF,0.057167454
W5UNK24K,0.849360478
GLUWZPAL,0.059607477
FTHSNEYP,0.066866706
J2AQMQY3,0.106662059
BOZ7WHDJ,0.02557136
HUFLTB7P,0.296163547
QEFWJXYH,0.417474401
FVM7AAOC,0.031091261
LGEYGYZC,0.243796197
CFCELNSZ,0.831847155
ETOTJCXD,0.024941531
JNUATTBA,0.058714309
HWSQOATI,0.542891341
8ARCUY8E,0.086309734
BEL6RODZ,0.04134955
LZBOBNSF,0.834668744
FKHRDMW3,0.013320471
ZBU9QRUD,0.062844503
IQQQZ4LK,0.254473847
BFCAOCCS,0.469154632
KASQRKMC,0.823009658
G59NWD5V,0.21596781
HOMHGSLK,0.450526762
RHE3XJKN,0.841432917
4GUNIDRG,0.040602596
GAY7SPEH,0.128203729
DQZAWSGF,0.09769882
XDJCKTM3,0.057161738
UTNWX4SB,0.075459537
HY59P93Z,0.064118747
3XEPNHMJ,0.042777872
MF9SUXWB,0.050491938
LPW69NPN,0.03414824
EEKE9GJU,0.98292892
NKCQGKER,0.060506168
FA4EUYHB,0.047243373
PKCFCPZQ,0.124016374
GR49UNTJ,0.231481028
XPYWFGZU,0.05651591
AR5HGVSU,0.062258369
QQWXQUZP,0.056912467
2Q77WRNH,0.058360338
IQQ5HNYS,0.905520856
HZ4VY7YM,0.495964438
ZYXSLTJS,0.485176414
K5COJTHC,0.023546551
PBBSUNFH,0.060262586
FJXEQE9N,0.82200439
7IWGQQOC,0.165637466
NA5QEKBH,0.291587979
B2TZC7NH,0.831775033
RTMWTA4P,0.278417143
AHQDOW23,0.059623818
IO6ZZY4J,0.256678092
COQVD9JT,0.822441375
CYTYI7MV,0.057674149
BKSSRTDY,0.249151775
CQAJBQR4,0.09796917
SPCRHEAX,0.128951754
835PMTTA,0.058293745
4FVFC79L,0.196206322
MKTDIRNA,0.097567354
SKR35RZM,0.053536789
HRGBUJ72,0.045858825
6WHRWP5D,0.845992374
3BZ3XPKI,0.058467965
LDKHTGOR,0.055085278
TEZFIR3D,0.428518826
SFFAHV4C,0.270571631
YBDPFZLP,0.147410128
LYVJDKBK,0.077317873
JR4MSSQE,0.1589854
GFFW9TAT,0.028169297
U2KXGRGT,0.156763574
SQRDQZGW,0.164911395
FOGJ8KGZ,0.83190707
PQGHFKEY,0.063123399
3E6CI836,0.025028239
MRKU652W,0.802159679
462Y7UMN,0.059688424
MCPZPKNX,0.058863188
FMZ9FXGH,0.205297476
MFPAVU7Q,0.058324176
SGQ7NUJN,0.820556271
GCQD43YR,0.833335006
JZDN8NUJ,0.060227942
YDPCGEYC,0.822208667
PQMNNNRG,0.056390488
7N7YZQ9U,0.105372798
DUYZHANH,0.047723833
HHCBVMX3,0.082320789
7SEJMOGT,0.063067971
LHWP9J22,0.103547683
RN7THPBP,0.049475773
Z5VTA42E,0.06164615
JYXTO49J,0.049435805
5XGCYP5V,0.055552493
2KY2XXYA,0.062825993
D9VAV4AZ,0.062133458
PP7AWIS3,0.855098569
YEPPVRQZ,0.071949759
QXYQXRFT,0.11421337
S9XWNZH9,0.063674738
GSNSPW3Q,0.391844237
I87XQDIN,0.147189026
MO8HVDSU,0.410587502
9YXTTJEY,0.252925932
AGA8E93R,0.067200961
ICZNZVBF,0.100057682
KRGZCQWX,0.075795786
AWYHERG2,0.058584051
HDS7KT4C,0.057344615
JFI8HDND,0.050662458
HFM24JDM,0.071493919
JAUT34ZM,0.843276882
MYTVYQYE,0.077471921
E9YA7XWC,0.45015018
IMZVYOTT,0.462118232
KIFBY9C6,0.057424018
VRCHJHYU,0.147463807
9YKP92SK,0.205905977
BVUZ3JEZ,0.053058097
UYDX8NQD,0.178664339
B8HQ7DPM,0.450555539
FU4JL7NP,0.831572521
ZEMJRVI3,0.829642224
GXEIGADF,0.112425627
8JYV3DTE,0.05057547
VGSM4WDB,0.841904676
3I3MZD2G,0.055283717
CTZKN6PK,0.153504232
3MZAQZYA,0.849549091
39YKGJGT,0.064396541
H3KYSKPR,0.050147492
X6YVYGVA,0.227246663
LWR5TEHE,0.084142263
NAZARWQQ,0.048243316
BDZRYB7E,0.047489383
F99RDZGK,0.058157037
DKUHY4QC,0.153061984
EQWSTGMQ,0.276231414
7ET73LCZ,0.081949888
K98XPEC8,0.846117127
JYG26GVG,0.034340009
AAZJ3Y4D,0.212242007
FJ2HBNWC,0.030354196
9KS3LVZN,0.05739283
PXN3L3UF,0.16846059
IDNUQGW8,0.38461678
AEQOM7PX,0.201169559
T4ZW6XW3,0.190503404
ZUUWYDPY,0.051492175
8NZASZS4,0.12435171
HYFDQKCL,0.0536643
JUZNHEUH,0.075098728
LGRUA2TB,0.809965086
JSGEY5YZ,0.493576521
6WELH5SR,0.058327794
INHFXTE8,0.05711415
HXBN2FMZ,0.063674597
BNCSUSNE,0.117108548
FHS63RBV,0.102201393
M4SZ9NHT,0.225527012
WFEC9YJA,0.062717389
ABER5X4S,0.270461372
HYFOXA8M,0.170824987
KDR5FOID,0.122111443
JSCRS67I,0.246398199
CMEH4BSR,0.164824668
FEVSW2NP,0.055762003
KD6VNMKJ,0.315135676
SRBDOV2D,0.059807271
A6N4TJ8W,0.050263262
GQCACXR5,0.059021668
DAUDVZHU,0.816968882
87K9TPN2,0.14367961
E6YL6VCQ,0.044776514
8FWEVS9F,0.066860466
AT8VRIZP,0.358801144
5K69EQCY,0.21825133
CU6ZXD5T,0.131724143
9BIDKZWD,0.027724482
FOHKALXV,0.814709032
5IBF6RYQ,0.374137068
G7ZUCIW4,0.826766598
JUJPBVHV,0.056509687
GWE9A98G,0.117316759
FRCQEWOH,0.058125763
JCM9PHLV,0.043021727
VAOZWUQN,0.215658203
WRAYGNJA,0.057252964
5IPJ8JXV,0.132644209
LRBYZEAR,0.069789962
DPURDVRD,0.159190491
TB7XBCA2,0.085703496
MKZJS98T,0.033157925
GLNZDLDF,0.063125044
DKA9KR3O,0.286144173
2FIQJURJ,0.173903963
A5Z6MGK3,0.054103687
G5J4KWMC,0.068681164
MU9NKHIW,0.115615387
ENNBWMKA,0.832202113
9EBYZWTZ,0.056781518
AKXQQUMO,0.037435018
OSOADTWC,0.028543873
7PP5X7JK,0.050665312
FHQWUZ93,0.058225264
WMPNQEND,0.093873271
B5UWOEN9,0.472979033
MZRC9MT5,0.680340087
4AAZBS5Z,0.530056417
6FVWG3BA,0.059441453
DLF6N4QP,0.17104432
AFTXWARR,0.054428069
H7M8XGC5,0.027154794
AKHPKUBB,0.058480152
MFYMQ6BL,0.514319783
CQAUK5J8,0.057939838
KJPJRIXG,0.851009798
2A82YBGH,0.185215798
MBCYFYHB,0.089214456
4L7Y9ZW8,0.045792806
3DLSMVGF,0.039305739
PMKP3RGP,0.040221071
ILOMDIUR,0.055926527
9UDNGYQT,0.062541197
MISYXTFA,0.845839894
9A7FXTSI,0.831084096
AFFU9ZNX,0.799149644
JBHPRWAJ,0.059896305
CYMKDZP4,0.854627299
HQPYNSL3,0.054330236
GAXJGJPQ,0.338003838
CQOU2DKI,0.020626298
6GY9KQRM,0.031236522
BEAIBA4G,0.053574157
2XWWX5HZ,0.428012031
4XG4S8AM,0.242865521
8K98QNAZ,0.843497109
9WSSHERH,0.050828573
D9ALEUTE,0.063646561
4FYXWUVA,0.245597973
ULXD7HHQ,0.055691195
WV2MK9SE,0.876174903
OV6ZYIEH,0.109071638
RUUYCZV3,0.096313779
KGZAVSGC,0.362737823
GZGIVDZQ,0.023894866
9YTQNQJT,0.831342626
GFIMR6TT,0.458210683
6YQ54J9I,0.068647785
QP9SLXHV,0.451098621
ZA5XUNZQ,0.056792754
EZX3D3T9,0.021313834
78GMUZFB,0.155848932
NOKATCR8,0.068311135
HN5WNUBF,0.067019417
URMN2QQX,0.063532072
9NMQ39DQ,0.094806342
FFMYWEPH,0.03575018
5YTWAK6T,0.05964866
5JSZNWLM,0.191930559
9CQS3B6U,0.82021209
HBYDVS9R,0.030372902
UDGKUCNR,0.416041625
SWDV3ANX,0.106798305
DQYNPCFS,0.059024291
HWXIJKOS,0.026095372
8VGHBCMT,0.058219911
2JTINHDY,0.054237168
FAEHK4G6,0.085019754
O8YSSQ4S,0.133574997
4YBYWFNC,0.115367618
628BHEAI,0.805709743
QSFYXBA6,1.023638344
AWTFNMCD,0.208097774
QRHYV2GM,0.101693991
6WJZTSKT,0.089701843
EE89HCQJ,0.171565679
WNFDKKJD,0.02427914
QQM3LMB3,0.113403469
3BWNFHSF,0.402224612
7JZU4XVK,0.061585036
7IFWMWCY,0.060483374
SMIJ6QXC,0.053922431
ENJEA9EB,0.828201985
U3MHKNNP,0.348814434
GP8KUK48,0.164820123
IMMMJX5T,0.406510454
HB8BCDVA,0.048855673
JAQQUG2C,0.198805824
7SVEHEHJ,0.913789129
B5O6EENU,0.185901934
ZFMDCNZJ,0.607446134
CDRCMAKD,0.187652981
2M4OR8GB,0.050583687
NI3N9QFI,0.11253783
8LRYRFGG,0.060763468
MAP2KDJ3,0.08566936
77HAYG6V,0.255177164
YH3IGPSH,0.077001832
8SJUGWFQ,0.85348047
OLV2QQFB,0.060348121
ALYOGRUG,0.062518901
BACFT64F,0.416323239
HGA5DN4N,0.796106303
EYPPN8SW,0.06785737
7AVK9FWC,0.048964447
A2FB3GAX,0.057339966
WYNB44MP,0.817355978
A9AGZ4EK,0.082505494
D9DJDLVP,0.061175795
NAPRFL8A,0.848373365
DZXUJETP,0.829831004
SZIEFXAW,0.80877279
IQTQVMBV,0.090450493
IMYC4UAS,0.036180603
FPBBOXTI,0.057741557
KAGHBGCU,0.410917246
DHRXQ4NJ,0.055191362
C9YDWYJK,0.058215669
2FVFFUFN,0.057773128
WULWJVEB,0.054698269
PVFFKARM,0.06659885
TDCFCPWP,0.346876067
BFRCZJJC,0.05846872
RESXDRYZ,0.076981381
NUETTDFG,0.361733788
KSZGPJIY,0.063030519
7NEJD5RT,0.208158338
NIMXJAEX,0.069296321
KR68GKFD,0.110168928
AVBUQVHM,0.048230439
S26X5YZY,0.135843582
D59ON43H,0.264477313
HLH66EL5,0.061183161
FINBNJ2R,0.06011015
8WPZG4AV,0.061245161
KBZ9MP3N,0.103155656
2AHRER8V,0.072580931
SNVKGUDX,0.059497857
QTTTKCOU,0.156741804
BXYCOVDU,0.058756901
JFJMEUNE,0.270786172
RGBRB9E2,0.78123306
AU6O5D9P,0.187791938
8KAHVXBG,0.051670547
PDDDCFBP,0.068952581
WR9FEVY8,0.446260566
GADDA3KX,0.825640094
4YEQXSH5,0.990485382
CHTFOJXS,0.379412937
TSU9SP5G,0.126782925
EC3BZYJE,0.262346622
3KFMJSM9,0.029841237
9GJZD2BM,0.053352363
JMRVIRW7,0.204625344
NBN5K5YI,0.03578935
PXVHYYQI,0.448579061
MHV3KPXY,0.024199674
IUQVXJSW,0.052752289
5Z22KBDM,0.067128876
A59QMKNP,0.834485495
MVIOYQID,0.064736554
GCAZBCUB,0.404119617
3PGJE3I5,0.057009281
HZKZ9WUT,0.039943723
FWSLTAXY,0.185042137
67FBDURZ,0.145373327
LVGXRQXG,0.471908993
G45X4SSF,0.45542984
L2ZHGQST,0.095810042
RRPH3IPL,0.187547868
JMGBAB4W,0.167805895
GQCXV5VW,0.750512481
HWVYPUWN,0.411421633
2VFP4UYF,1.002739608
DSEL99NT,0.063545358
DTRX2K7B,0.833846521
AKYGOQAH,0.830608404
4UXVOCKT,0.300441521
8UUVEU46,0.280252111
MKJGCH8R,0.060218501
SJWZPP62,0.195777011
EBX44DQQ,0.054348794
2ZC5GPMI,0.124090135
YSKU8EIF,0.077237473
WCJT7THK,0.427579582
RQQJXXDP,0.060434449
5STRQTD7,0.225031587
XVQLVHG6,0.819039762
DQDTKKZ5,0.064455436
JK863WAK,0.451736176
EHBMLN7I,0.092685218
5GECJYXM,0.188025531
WAJMAZBG,0.169324985
9WCFSCAZ,0.175982279
TPUFBP2V,0.802750254
ATIVRAYK,0.839720118
EBWE5VYH,0.053530699
9UNCAS3V,0.057978213
RCCU4JVP,0.193321851
5YWJFJWR,0.330617487
UMXWENDZ,0.075506254
HEVW9YYP,0.113440135
AVJAZUMK,0.111579427
888SJADX,0.143149951
RN4UN78B,0.029305771
TYRBSVRT,0.400537121
3CQVVSXR,0.050982878
FNGBW3TW,0.056681006
6BZCHGQW,0.039136574
CWKXXYBZ,0.105751051
VNGVL8JT,0.083892258
5B6ZIKBM,0.409503239
3FEXFQXO,0.077935152
GGGCULWX,0.558166063
GH2G7YD7,0.255687106
VFMRWY2D,0.049383536
VVAABATQ,0.058203639
4MYVHXBF,0.230292159
PBURYRSK,0.021799147
K3FM487O,0.221019635
EBYYDFG9,0.847864854
SPZ383KS,0.100782156
EZU6ZEWP,0.126953714
8MXZW22I,0.834284532
5DPML4PT,0.058237293
CYEICBWN,0.834500897
JCK2IGPI,0.304798841
OJBJ62UA,0.826004612
5BJVT9KK,0.475511789
GHXPSQYR,0.080268219
DX8UFTTX,0.1097137
9KTFHHG9,0.239033803
DLRJNV3P,0.526217282
CPXKSC8J,0.377717447
SQIPQLZ8,0.064423603
KHDDHUJJ,0.063869719
DWI6NJHZ,0.341336292
FQRVPL2M,0.032056095
FJHI92XF,0.442684191
CA7ZEJGH,0.053428932
CIHSM9NC,0.400993901
DGP2JHCL,0.075880697
WN38BVFG,0.070850825
2FYG29NU,0.165671965
7DRZIMQX,0.030352987
HQY2MHD8,0.070942877
8SUNS2MP,0.840922725
I39JYVZA,0.053643028
H9EQCCR2,0.0589699
IJ3QV32Y,0.253295913
MYD4A5WJ,0.139285782
LWWRD3GN,0.048172602
ZSQSJWXW,0.129897335
K59MNPST,0.266573268
L9P7ZD3U,0.179325342
5HDNNECR,0.066984574
AQC5NVM9,0.841981053
9CWKWJUB,0.049545024
8KLITVFP,0.025888847
TDL25QNZ,0.277161759
ZGYXQAVU,0.068005393
QHSFH9N3,0.049754031
WYOTAX5G,0.058402474
C3KXGO7K,0.339285421
39BC8QYA,0.057901931
FQJGJYPM,0.286773342
F6IHZ4JZ,0.859246373
DJO49GLB,0.163140878
4GPVG9DQ,0.385506767
NCFFSCO7,0.053402378
XBQSUD22,0.035176842
HLG3APOO,0.827312732
KLURVGKX,0.046381178
FZLV2BF7,0.177197847
OJZ3NLR9,0.497193551
AVPOWUBD,0.860453737
BZYNFTMB,0.14632512
CYMYROSW,0.097570345
7DSF49UM,0.24331207
P388VJGE,0.156357881
5K8HVLYX,0.193054616
BIKUQGG6,0.132816951
HFK4FFSP,0.02961759
ECEUROTC,0.065795554
A5XQPBFW,0.053211743
ZAZSKJN6,0.112342723
ARTBAVWD,0.068727878
HBU6ZEID,0.056788357
DESELQPB,0.053227997
BTVGBHMD,0.058677132
BPAH8DJC,0.809730113
EWTU3BPN,0.059688613
L7M5KJ7H,0.060299033
KXBMM8QE,0.05829367
AJDHXHD3,0.056173198
SAJUKQR8,0.058643644
TQQW8HFC,0.396854466
VSDQMDN7,0.069568297
BDT534X7,0.094598563
APHU3AYR,0.12380102
4BBUFN8R,0.086371839
MHU6XV7Q,0.444107294
FBETVMXY,0.19688884
FOAMO9AR,0.093805523
EWVXWRVJ,0.148403016
E3W4BFOE,0.058301362
EMSAQEFE,0.067984846
NMVPPSWS,0.822548425
6EFPJ8IZ,0.047243607
UYO4UZDV,0.058727723
RGXLPWSA,0.391677594
58ABGVWK,0.638479173
BVZEA6YH,0.065106526
4TCDQ6NI,0.827677357
LWD4ZNNV,0.091660298
4N6EZJBJ,0.059640882
BTNBDWQA,0.083237721
AACKHOW4,0.047960845
FUPKV5NW,0.830708516
EXUWYWLF,0.255530757
DL8WJW4V,0.461974382
VFG3KMSW,0.055290392
A98YBGPZ,0.253489465
CFKXJCDI,0.059864089
MYTDKUZR,0.024912065
M6HXELCE,0.049784155
2OMSAZWG,0.811923254
EHFHXCNW,0.816844881
M5JYIPRS,0.099345051
EEHM2TXP,0.071542892
DSQGR8ZW,0.02636375
UPCBD3HH,0.160449281
NGZFWRMH,0.160692134
CTKVWVCM,0.060436441
5ZFAIVZV,0.058135166
HA39UFF6,0.066912237
NTAMWJAP,0.126164539
97ETUAEH,0.026904997
DSNQ422Y,0.004290049
5VCGEKTG,0.047241881
BX9T5PK9,0.478355318
CJHVYLQH,0.052629176
YEE2ZHJM,0.985496426
Z73ZYXPY,0.594464958
ATDMGSEC,0.206810883
IVERQ8NF,0.063057812
8EIDMYDZ,0.061082295
AX4NETA4,0.298478514
T8ENEMDI,0.061924512
BFUO4BSA,0.074860477
AEL8TWBT,0.053601298
MPPCGB4J,0.057260058
2WAGYRYF,0.028934401
JVQJ7NBZ,0.057534385
K3WRKTHZ,0.021664688
XXHQQF9I,0.121301976
GKGQOEJZ,0.056518139
DJWXKYEA,0.073048309
PLO4RA4Z,0.057702571
X4KYC9SJ,0.054997295
7TYCZ3PV,0.048313335
MCSXNFJV,0.025768006
OUDBWDQD,0.365812367
SNSVEZQV,0.155612171
7HPJQJQX,0.046985908
3CMQYXYM,0.085298362
GHA4QWFJ,0.075020619
BKSKNVHC,0.04680599
UFIAWZAF,0.05367315
8NKOXY9C,0.107745773
7CNJ8T6K,0.073413572
MIC5CAZV,0.074202879
MB4JDKUI,0.139922604
MRXNLFTJ,0.822322452
QXWJWNPA,0.876942515
JJA8E6WC,0.121329865
OAWEUGU9,0.617541349
ZGLJQEDE,0.850476277
BPWZ2VKX,0.12888481
FX2D4ZQZ,0.396054125
BZ2XV4YN,0.052703118
BSEDYVDJ,0.086632627
EBOXZD5Q,0.028705359
LJG3XC2U,0.213560966
CK5IUV8N,0.20080179
EBRS9963,0.055520153
JUTAXNU3,0.081030704
JWPSP3GQ,0.069111201
QDIEGGM2,0.780902326
GPNEWGRJ,0.288182837
RLO3XG5J,0.054886869
EJLBEXGE,0.868956149
DYZFCW3R,0.817997301
LNZNCG8A,0.057804196
AQPBJOSB,0.180124164
9PR4NNXL,0.164596519
QLTZOH9Y,0.030336905
D9WRKJHB,0.056396382
INEDE6XQ,0.059445098
4ZZ8BQW3,0.091015533
DGBJI8OR,0.193328917
NCBAZKWZ,0.500159138
4KUB33DV,0.057820234
F6VD9Y7H,0.184022605
HPTCZA4X,0.056381503
XSJPWUUD,0.024459617
ZTR89OBN,0.823341298
RUMVE8WX,0.052093793
9GBHKWGM,0.107426742
IXPE6TDI,0.269907579
6DPB8U2X,0.250341654
HSNW32JV,0.052432196
SUA6MDXN,0.046019219
R2UU8M3Z,0.19359825
6LTPSCYV,0.082397009
VZJXMZAB,0.042849052
GTWUZH5M,0.054445219
7AVQKEZ2,0.061153476
IFK3FWT3,0.448395663
P4CJKVZR,0.88580091
SFHCMRL9,0.054234699
5AROZXMT,0.131371742
EERKCDBF,0.830136907
CBEOEWDH,0.077144606
QUQRENUE,0.848909652
6EELSWAZ,0.125447355
HNPKM3GW,0.090855147
XTZNG9BO,0.055904444
PNCHUZGI,0.831491804
BGFYQWHU,0.065964894
EPWWZL2N,0.474919385
3XHZFMFH,0.105201244
WTNGSNXB,0.026907443
QMGGBFGP,0.082186712
WHDVXYQ5,0.859053683
CEMNHWNK,0.068267381
EJH2GHCZ,0.808442175
CBSPCFWC,0.371597803
X7DVC5PU,0.025627047
GPHFP5UQ,0.250014526
92ZSFBDA,0.516201115
BBXGELVM,0.049005312
HWFSS672,0.175238296
GAHKEFHM,0.072186802
HETK54BQ,0.832354331
IGRB3ADK,0.821537149
CQBRPGPE,0.800992882
AWXU5HJF,0.434356123
DR3X8FEU,0.064001364
MAQARBTG,0.250372642
3BIHKGFK,0.059480846
RFF4CCYK,0.046496506
2CTMHABU,0.173938435
GMDZ6TXG,0.189776593
IVQSQVZO,0.062323466
HFCSMPNZ,0.067761204
SWJBWYXY,0.056769003
J28LGGYW,0.470464182
MHRC3QK3,0.331975657
L4F5HXDG,0.478084201
OGXXSXEA,0.048893078
Q24AUCEF,0.845354724
C7MR9JMT,0.130417822
QWHYUXMZ,0.098992063
A3XBTEMX,0.125659926
Y5NDMLI9,0.814836442
K8VQIJSW,0.225466949
EFCYDCVC,0.211589503
DREHQB2X,0.096526691
FZWTX4EM,0.066640802
ATYUU3IE,0.827770841
ISXUSEHC,0.051415575
MM5PSGDJ,0.159350988
RJVZ7AQB,0.055170599
A5FRRUTN,0.102906755
HX2HFZY2,0.151079521
FXJ5HKYU,0.105228382
HEHOICSG,0.14380739
CDWTHVWU,0.825890219
VUTUE8GZ,0.068803582
JQZ24JMY,0.173323247
H8R6QVCL,0.065024772
MXEYTMGL,0.252902102
HJMOIOXP,0.122129409
LHA9BESJ,0.060200383
AJQPSRR7,0.102099504
LSY7PTGT,0.042299247
FERXV5BF,0.064610936
NRAKNBRQ,0.463104308
U3NEK3VH,0.260048562
2HLS53BS,0.211595696
Q5MFCHKX,0.064206696
7FRZIUNT,0.090248999
SKDGPFN2,0.086828291
GE7DEGER,0.058102673
7DWPC9LU,0.06802704
B98JDCSM,0.862620389
LT2UCSFA,0.054392228
DADKQEIL,0.062012258
CA2SRVOC,0.140987307
2BJVYA5O,0.03088109
EJ6886KP,0.054387969
H9SXG3GS,0.025081678
CY8SZPFL,0.058220106
AR9OBSYQ,0.012073465
GYPS4HWZ,0.062064253
7TZ27C5P,0.35478493
HONGG3EY,0.047951415
GYYG2VXT,0.359417701
M228G7UT,0.126545905
SQMEVFN6,0.257695392
LDFKLBMZ,0.026250216
I8FRJK2K,0.056466049
ESER4NNO,0.795281315
XEKRXNUX,0.854944074
BTEU2TWZ,0.117299166
9NZWS7FH,0.058416715
SFFMYOJS,0.025439984
83MGANAM,0.212142977
J9YPHS4P,0.057886772
FSMIH5TH,0.393871367
5G8FPQ7Q,0.057310079
8QZ24BMK,0.743451285
JVHUAPSB,0.058953829
4SPQPBVB,0.060330318
KZZJBKNW,0.048767751
JEIMHLUH,0.059281021
3EWMWJHX,0.035621776
AQQEHJBV,0.082194862
UK35YRUJ,0.040155256
9RRI9GFG,0.453660649
BEFWHJUT,0.059149988
WE2QCZQQ,0.053228138
9UZYVVGA,0.848109281
ETVJHLTV,0.271748525
7S9PU4IG,0.977749264
XCJ7EJKK,0.074472941
FULTBB88,0.315976995
QVABRPLL,0.160123011
GEAHLUKK,0.829830468
NDXZNSIB,0.024082939
FKZEDUGX,0.183256209
EU3P9WBO,0.024801792
XFZ2HFP5,0.450921053
DGVXWZV6,0.066642512
JDKZ2XVW,0.249686265
KYQMM27T,0.062483695
3PZZ3QPM,0.111563835
TXOTHXC8,0.049714057
ECZPR8N3,0.055832769
ZJXHCK2L,0.822199142
UETCO8VT,0.115202034
DB3VWPP4,0.243417194
2KJRZPXI,0.217828935
MCQQGOXS,0.076981729
DGFBUC5S,0.023422056
ERILYQTO,0.787751436
MKUHYKBK,0.043541806
HM4F6PBF,0.111859046
TRXVXSD9,0.133035704
GTEKZ9KI,0.187068281
WRQEAGVS,0.039043967
CTUMJAG4,0.05121828
JJUQ6FHB,0.028655109
ZVRGVBLM,0.131315492
2ZY2LJXS,0.390447456
YK2O9RCY,0.144288865
XDESMBHM,0.057810225
3W9JBFKR,0.073021185
8CVVAXXB,0.026342745
WMX3G84H,0.049130371
8TNC4J6T,0.164996475
CGX7RKHI,0.144378927
KBJMYGDI,0.231821898
UCEWAVEV,0.153349596
YATEMJJQ,0.061587268
AESGSGRW,0.043260407
CFVRFNCB,0.294097525
5HHMCU22,0.278143466
3PGSWBZM,0.567689419
UT9PCVWW,0.520464158
SOAUFJQJ,0.355258638
D8BV9NZM,0.244912705
QYKXR92Y,0.091827345
PGEEGDAJ,0.085180841
YSTL59QF,0.098805228
ZI2H6JGU,0.05306135
K4TA3LSV,0.055396251
AIYANV8Z,0.048221762
ECFHBJY3,0.061479093
MMPVZAZ5,0.813819396
VCCK34XT,0.36775102
FKFBPBIF,0.196876985
PWDTAJR4,0.807467222
ZGTF8UDA,0.165453237
6ZTMG2CH,0.168904963
N5NFLAKC,0.395526153
BOQHKHVA,0.097718717
U3RDKKQT,0.060457137
GDGPT3J5,0.199319786
XFPCTFMW,0.06527728
ZMC8W4MA,0.196622509
EY7HXSAY,0.060163559
3WN9S9AD,0.450789189
N6YOVPSJ,0.06143163
MGS69IC5,0.083105323
2MWCZCSA,0.372551227
KAFH754M,0.22430076
4BCVLHU3,0.059443858
7MNSV3Q2,0.503509247
3NO6VWEZ,0.152130598
G9SHMSDJ,0.057465862
4QMC2CFW,0.420160872
LSHTJLGP,0.058571136
WL2FZ56Y,0.058523484
F76TZTUU,0.023372941
WYY4RJWG,0.361149859
QQGFFLMP,0.483364177
X2KLKHZP,0.131297426
HHAZ3R3M,0.053681958
VCU8JQCI,0.159165657
TTHLLEDJ,0.432740486
DYNYYGYQ,0.856760144
PFEUIC2D,0.81010592
UJPWXVEF,0.059509982
P3XP59UJ,0.066110952
4KKSXD9A,0.066188994
88SHFDWU,0.052615525
Z9CXCVEA,0.838949561
SA6RHVXB,0.036120196
BTVDKV2E,0.091368021
IZQ2D25V,0.048074364
B3CJKVRP,0.022539188
LR2JWPE3,0.833882189
AERB6JMY,0.46760757
HTAWXCZP,0.827162516
DU7A9FUM,0.239645234
X3OTRXJ9,0.054847509
DFCD3E3W,0.123543257
DBAPM4K7,0.32945466
VZA7DXJY,0.807337034
YOG3HDSS,0.471737158
IZVCPRP7,0.401241827
R9VG2W4U,0.066758309
MBSV4DXU,0.060908225
DZD3S2JH,0.685867
GHZZWCPA,0.02691917
4NQNEBCJ,0.218838573
HIBKDKDA,0.067307356
JZOYUF9W,0.824720025
CNJ7KHP6,0.059495339
FDKNH2GK,0.048774861
XXS67C8B,0.061587426
7GTHPRWR,0.243809953
HRCRBFTW,0.059815061
QUQP7P3L,0.253328821
K7CNCXZT,0.055946851
65PH3HJ7,0.089036219
FU3WYXCU,0.027744915
EPORBZME,0.055673145
FIEDZJDS,0.047275782
GQOPBBPH,0.166015849
2QQPT6YQ,0.826910579
RDNAUHKX,0.086830528
LJGWXQ2M,0.475389594
IZACBTXS,0.060921349
REQXTRI2,0.10974443
Q7L7XK2M,0.158555651
FZFMWKAN,0.053019372
S2NIJUEU,0.04078135
NN7YPHBX,0.056492883
8TBQVRLR,0.169775462
WVOLVCRM,0.083853583
NGIZBNXB,0.062055732
CTPNZC7X,0.131307702
3NGPQFAL,0.276679212
VRYKUUEJ,0.8110672
AUKFMYBN,0.03895188
97AWZFBY,0.059939419
K34XWX7I,0.573677099
CMORRKWP,0.525928319
NGWZCMUN,0.125419962
SSV2JDYC,1.026400781
G3NDCLX4,0.320005095
GF6VHPXE,0.057040219
BBFF57NT,0.832326639
N5JM42PW,0.825545084
E4Z58M6O,0.788527
5ETTHHPS,0.059227005
ALBX25PE,0.06690295
7YXHB2VY,0.09063908
2N3OHWQB,0.223268434
VXHJRUQU,0.204975504
Y3YTABJV,0.061773106
R94U5C8N,0.509887332
TAXMZZG2,0.06604123
RP5YYLNX,0.066835277
WYUCFF3J,0.05661331
KF3KSC7C,0.018666022
OMDCH76I,0.068807261
KGKDJ9MH,0.075583369
BFRTWTEK,0.239097387
EC4X6AHS,0.026084308
NCXRXUF4,0.052813953
S8JKUPFS,0.028424299
QMMFMSXD,0.83336798
